李杰,臺東縣
莊建威,花蓮縣
林金樺,臺東縣
程正俊,臺東縣
陳棟樑,花蓮縣
潘月霞,花蓮縣
林秀信,臺東縣
林淑玲,臺東縣
黃玲蘭,花蓮縣
陳銘文,花蓮縣
蘇金勝,花蓮縣
周駿宥,花蓮縣
謝東穎,花蓮縣
胡莉亞,臺東縣
羅名材Halu．Lihang,花蓮縣
林聖富,花蓮縣
吳國民,花蓮縣
林正福,花蓮縣
曾志德,花蓮縣
賴國祥O•SENG•KATI,花蓮縣
林莉芳,花蓮縣
蔡依靜Lamen•Panay,花蓮縣
藍凱元,澎湖縣
萬榮財Lafi•Mayaw,花蓮縣
陳建忠,花蓮縣
劉陳昭玲,澎湖縣
林高捷,花蓮縣
高毓真,花蓮縣
魏長源,澎湖縣
簡智隆,花蓮縣
陳長明,花蓮縣
陳秋英,花蓮縣
伍興明,花蓮縣
高小成Qaisul•Tamapima,花蓮縣
蘇忠亮,花蓮縣
陳嘉章,臺東縣
林威志,臺東縣
楊霈璿,金門縣
歐陽儀雄,金門縣
姜駿傑,臺東縣
李彥辛,金門縣
陳苗生,金門縣
吳秀華,臺東縣
周達三,臺東縣
徐悛騰,臺東縣
劉秋美,臺東縣
陳銘風,臺東縣
黃治維,臺東縣
謝明珠,臺東縣
鄭銘顯,臺東縣
林忠志,臺東縣
張震宇,臺東縣
林献堯,臺東縣
陳志峰,臺東縣
林文隆,臺東縣
陳允萍,臺東縣
郭宗益,臺東縣
曹丞君,連江縣
許進榮,臺東縣
鄭惠文,臺東縣
黃瑞華,臺東縣
黃元良,基隆市
李數奼,臺東縣
林為德,臺東縣
方賢仁,臺東縣
陽昇宏,臺東縣
賴秀星,臺東縣
陳政宗,臺東縣
余文博,臺東縣
林昊宜,臺東縣
鄭崗山,臺東縣
尤忠正,臺東縣
吳仲民,臺東縣
楊清順^Cinsun Pawtawan,臺東縣
周菊英,臺東縣
高美珠,臺東縣
楊秋珍,臺東縣
嚴惠美^Simoy•Sapod,臺東縣
陳珊珊,臺東縣
伊藍•明基努安,臺東縣
邱正賢,臺東縣
古志成,臺東縣
張全馨嵐,臺東縣
章正輝^Lemaljiz•Kusaza,臺東縣
葉巴格力亞斯振宇,臺東縣
黃碧妹,臺東縣
黃天德,臺東縣
周秋進,臺東縣
董昌華,臺東縣
冼義哲,澎湖縣
陳慧娟,澎湖縣
蔡尚至,澎湖縣
戴朝琴,新竹市
張再興,澎湖縣
林瑞添,澎湖縣
許麗音,澎湖縣
蔡見利,澎湖縣
陳慧玲,澎湖縣
林孝怡,新竹市
胡松榮,澎湖縣
蘇陳綉色,澎湖縣
呂黃春金,澎湖縣
呂光宇,澎湖縣
顏嘉弘,澎湖縣
鄭美珠,澎湖縣
張志偉,新竹市
傅靜凡,澎湖縣
陳海山,澎湖縣
鄭雋孜,澎湖縣
許育愷,澎湖縣
成萬貫,澎湖縣
蔡清續,澎湖縣
陳進兩,澎湖縣
鄭宗銘,新竹市
陳振中,澎湖縣
吳凱旋,澎湖縣
宋國進,澎湖縣
陳定國,澎湖縣
李添進,澎湖縣
林玄立,澎湖縣
陳佩真,澎湖縣
鐘順祥,澎湖縣
陳慶齡,新竹市
蔡國欽,澎湖縣
張仁和,澎湖縣
夏晨榮,澎湖縣
郭金堡,金門縣
石永城,金門縣
李養生,金門縣
翁文奧,金門縣
許建中,金門縣
徐銀磯,金門縣
董森堡,金門縣
蔡建偉,金門縣
楊松發,金門縣
黃思婷,嘉義市
莊旭英,金門縣
翁銘駿,金門縣
吳金鏷,金門縣
蔡春生,金門縣
李志鴻,金門縣
周子傑,金門縣
王秀玉,金門縣
張雲德,金門縣
陳志龍,金門縣
謝東龍,金門縣
張貴富,金門縣
盧冠宇,金門縣
陳篤驫,金門縣
林雪峰,嘉義市
洪成發,金門縣
洪鴻斌,金門縣
林明揚,連江縣
曹以標,連江縣
王長明,連江縣
陳玉發,連江縣
周瑞國,連江縣
王孝榛,連江縣
張永江,連江縣
王慧童,基隆市
張顥瀚,基隆市
陳宜,基隆市
韓世昱,基隆市
林華生,基隆市
鄭文婷,基隆市
蘇勇綸,基隆市
童子瑋,基隆市
凃慧玲,基隆市
施偉政,基隆市
張秉鈞,基隆市
張哲源,基隆市
黃仁,臺中市
林沛祥,基隆市
羅維新,基隆市
陳薇仲,基隆市
鄭愷玲,基隆市
游正義,基隆市
連淑慧,基隆市
李偉華,基隆市
張之豪,基隆市
李玉蘭,基隆市
蔡長宏,基隆市
張志維,基隆市
余冠龍,基隆市
林旻勳,基隆市
周懷湘,基隆市
黃淑珍,基隆市
陳錫文,新竹市
黃文政,新竹市
蔡惠婷,新竹市
鄭美娟,新竹市
曾文濤,新竹市
王映心,臺北市
劉仕傑,臺北市
黃建勇,宜蘭縣
王奕凱,臺北市
李美津,臺北市
侯漢廷,臺北市
李明賢,臺北市
游淑慧,臺北市
林明正,臺北市
林柏勛,臺北市
蕭赫麟,臺北市
杜彩菊,臺北市
張東隆,臺北市
黃麗香,臺北市
王鴻芸,臺北市
蘇恆,臺北市
葉海瑞,臺北市
龔偉綸,臺北市
張凱鈞,臺北市
黃德北,臺北市
高為人,臺北市
呂孫福,新北市
胡世和,新北市
蔣根煌,新北市
賈伯楷,新北市
朱約翰,新北市
劉欣宜,新北市
顏群晃,新北市
董俊良,新北市
翁麗淑,新北市
何博文,新北市
王汝聰,新北市
張淑惠,新北市
吳炳輝,新北市
蔡宗霖,新北市
游輝宂,新北市
羅文崇,新北市
袁慧心,桃園市
林金結,新北市
羅岳峰,桃園市
劉崇顯,新竹市
張昭隆,新北市
吳柏瑋,新北市
林裔綺,新北市
李仁林,新北市
謝簡,新北市
黃瑞傳,新北市
吳杰,臺南市
宋雨蓁 Nikar．Falong,新北市
洪春健,桃園市
李光達,桃園市
呂學培,桃園市
牛煦庭,桃園市
張永奇,桃園市
劉祐龍,桃園市
黃傅淑香,桃園市
謝美英,桃園市
張運炳,桃園市
陳鈺方,桃園市
楊家俍,桃園市
張誠,桃園市
王燕惠,桃園市
劉念雲,桃園市
陳珍裕,新竹市
嚴翊琦,新竹市
黃瑞誠,新竹市
黃國文,新竹市
陳建名,新竹市
易俊廷,新竹市
杜德弘,新竹市
林建賢,新竹市
李錦泉,臺南市
林彥甫,新竹市
賴稟豐,新竹市
劉康彥,新竹市
方國華,新竹市
黃世禮,新竹市
易俊宏,新竹市
王岢鈺,新竹市
塗夢龍,新竹市
葉國文,新竹市
廖子齊,新竹市
陳雪慧,新竹市
王彥涵,新竹市
鄭成光,新竹市
歐大正,新竹市
張巧玲,新竹市
劉美玲,新竹市
潘念恩,新竹市
黃盈智,嘉義市
張志翔,嘉義市
林耿瑋,嘉義市
藍力凱,嘉義市
吳俊達,嘉義市
李奕德,嘉義市
徐國榮,嘉義市
陳家平,嘉義市
周秉駿,嘉義市
蘇澤峰,嘉義市
陳永和,臺南市
陳文清,臺南市
陳正育,臺南市
陳致中,高雄市
林義迪,高雄市
俄鄧．殷艾 Eteng．Ingay,高雄市
柯路加 Istanda Ciban,高雄市
洪平朗,高雄市
洪秀錦,高雄市
范織欽 Pasulang．Tomatalate,高雄市
唐惠美,高雄市
高閔琳,高雄市
康裕成,高雄市
張勝富,高雄市
張漢忠,高雄市
張豐藤,高雄市
許崑源,高雄市
許慧玉,高雄市
郭建盟,高雄市
陳明澤,高雄市
陳玫娟,高雄市
陳信瑜,高雄市
陳信諭,高雄市
陳政聞,高雄市
陳美雅,高雄市
陳若翠,高雄市
陳慧文,高雄市
陳麗珍,高雄市
陳麗娜,高雄市
陸淑美,高雄市
曾俊傑,高雄市
曾麗燕,高雄市
童燕珍,高雄市
黃天煌,高雄市
黃柏霖,高雄市
黃香菽,高雄市
黃淑美,高雄市
黃紹庭,高雄市
楊見福,高雄市
劉馨正,高雄市
劉德林,高雄市
蔡昌達,高雄市
施乃如,新竹市
蔡武宏,高雄市
蔡金晏,高雄市
鄭光峰,高雄市
韓賜村,高雄市
鍾盛有,高雄市
簡煥宗,高雄市
王醒之,基隆市
吳桐茂,基隆市
林淑姣,基隆市
林月琴,基隆市
林明智,基隆市
俞叁發,基隆市
徐莉莉,基隆市
張美瓊,基隆市
莊敬聖,基隆市
連恩典,基隆市
陳明建,基隆市
曾紀嚴,基隆市
林金龍,宜蘭縣
楊秀玉,基隆市
林騰煌,宜蘭縣
松王淑珍,宜蘭縣
邱嘉進,宜蘭縣
孫湯玉惠,宜蘭縣
張建成,宜蘭縣
陳文昌,宜蘭縣
陳俊宇,宜蘭縣
黃定和,宜蘭縣
楊順木,宜蘭縣
方俊評,新竹市
田雅芳,新竹市
何佳樺,新竹市
林盈徹,新竹市
林慈愛,新竹市
孫鍚洲,新竹市
曹永明,新竹市
陳清全,新竹市
陳啟源,新竹市
黃美慧,新竹市
熊哲良,新竹市
劉聲正,新竹市
吳傳地,新竹縣
吳菊花,新竹縣
林昭錡,新竹縣
邱靖雅,新竹縣
張玟源,新竹縣
陳凱榮,新竹縣
陳栢維,新竹縣
凱撒巴燕,新竹縣
李文斌,苗栗縣
涂月華,苗栗縣
張志宇,苗栗縣
許櫻萍,苗栗縣
陳光軒,苗栗縣
陳碧華,苗栗縣
黃聲全,苗栗縣
廖英利,苗栗縣
王世堅,臺北市
王正德,臺北市
王孝維,臺北市
王欣儀,臺北市
王浩,臺北市
王明麗,新北市
王建章,新北市
王淑慧,新北市
白珮茹,新北市
石一佑,新北市
何淑峯,新北市
宋明宗,新北市
李余典,新北市
李坤城,新北市
李倩萍,新北市
李翁月娥,新北市
李婉鈺,新北市
周勝考,新北市
周雅玲,新北市
忠仁．達祿斯,新北市
林秀惠,新北市
